period,currency_id,currency_name_th,currency_name_eng,buying_sight,buying_transfer,selling,mid_rate
2019-02-08,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.0684,31.1637,31.4964,31.3301
2019-02-07,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.0143,31.1008,31.4331,31.267
2019-02-06,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9912,31.0824,31.4085,31.2455
2019-02-05,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.0446,31.1388,31.4751,31.307
2019-02-04,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.0512,31.1444,31.484,31.3142
2019-02-01,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.0691,31.1578,31.4797,31.3188
2019-01-31,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9825,31.0788,31.4128,31.2458
2019-01-30,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.2039,31.2991,31.624,31.4616
2019-01-29,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.2946,31.3881,31.7288,31.5585
2019-01-28,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.2206,31.3155,31.6586,31.4871
2019-01-25,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.4368,31.5261,31.8527,31.6894
2019-01-24,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.4418,31.5323,31.853,31.6927
2019-01-23,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.4882,31.576,31.8997,31.7379
2019-01-22,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.5447,31.6345,31.9627,31.7986
2019-01-21,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.4886,31.5791,31.9076,31.7434
2019-01-18,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.4368,31.5165,31.8527,31.6846
2019-01-17,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.3829,31.4648,31.7945,31.6297
2019-01-16,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.5818,31.6668,31.9879,31.8274
2019-01-15,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.616,31.7045,32.0476,31.8761
2019-01-14,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.6652,31.7513,32.1082,31.9298
2019-01-11,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.6641,31.7522,32.0787,31.9155
2019-03-13,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.3889,31.4765,31.8183,31.6474
2019-03-12,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.4051,31.497,31.8364,31.6667
2019-03-11,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.4348,31.5271,31.8857,31.7064
2019-03-08,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.5681,31.6586,31.9928,31.8257
2019-03-07,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.616,31.7037,32.038,31.8709
2019-03-06,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.5662,31.6534,31.9754,31.8144
2019-03-05,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.6189,31.7112,32.0563,31.8838
2019-03-04,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.5293,31.6228,31.9512,31.787
2019-03-01,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.3668,31.4562,31.7874,31.6218
2019-02-28,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.219,31.3117,31.6416,31.4767
2019-02-27,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.126,31.2176,31.5476,31.3826
2019-02-26,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.0166,31.1097,31.4482,31.279
2019-02-25,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.0449,31.1339,31.472,31.303
2019-02-22,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.0119,31.1003,31.4236,31.262
2019-02-21,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.8805,30.9701,31.2931,31.1316
2019-02-20,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.8497,30.9392,31.2754,31.1073
2019-02-18,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9653,31.0547,31.3949,31.2248
2019-02-15,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.0396,31.131,31.4795,31.3053
2019-02-14,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.1303,31.2183,31.5449,31.3816
2019-02-13,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.0098,31.0997,31.4221,31.2609
2019-02-12,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.129,31.2205,31.5535,31.387
2019-02-11,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.1555,31.2494,31.577,31.4132
2019-04-12,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.5631,31.6557,32.0061,31.8309
2019-04-11,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.4989,31.5898,31.9483,31.7691
2019-04-10,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.553,31.6459,31.9872,31.8166
2019-04-09,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.5971,31.6851,32.0268,31.856
2019-04-05,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.5941,31.6837,32.0059,31.8448
2019-04-04,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.4996,31.5877,31.9137,31.7507
2019-04-03,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.4882,31.5811,31.9271,31.7541
2019-04-02,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.4748,31.5683,31.9043,31.7363
2019-04-01,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.4356,31.5291,31.8602,31.6947
2019-03-29,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.5577,31.6449,31.9785,31.8117
2019-03-28,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.6301,31.719,32.0366,31.8778
2019-03-27,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.4532,31.5426,31.8708,31.7067
2019-03-26,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.3049,31.398,31.7301,31.5641
2019-03-25,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.3481,31.4401,31.7696,31.6049
2019-03-22,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.4628,31.5478,31.8878,31.7178
2019-03-21,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.3778,31.4707,31.8139,31.6423
2019-03-20,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.4572,31.5462,31.8707,31.7085
2019-03-19,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.3906,31.4829,31.8302,31.6566
2019-03-18,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.4029,31.4913,31.8406,31.666
2019-03-15,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.4946,31.5814,31.9115,31.7465
2019-03-14,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.3933,31.4869,31.8228,31.6549
2019-05-14,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.3043,31.3967,31.732,31.5644
2019-05-13,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.3859,31.4744,31.7948,31.6346
2019-05-10,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.4084,31.4978,31.8296,31.6637
2019-05-09,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.5498,31.6372,31.9696,31.8034
2019-05-08,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.5842,31.6746,32.0035,31.8391
2019-05-07,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.6392,31.7311,32.083,31.9071
2019-05-03,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.7631,31.8557,32.2042,32.03
2019-05-02,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.7018,31.7914,32.131,31.9612
2019-04-30,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.6809,31.7688,32.0988,31.9338
2019-04-29,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.649,31.735,32.0732,31.9041
2019-04-26,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.7558,31.8463,32.1784,32.0124
2019-04-25,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.7897,31.8827,32.232,32.0574
2019-04-24,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.7479,31.8368,32.1634,32.0001
2019-04-23,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.6385,31.7289,32.0666,31.8978
2019-04-22,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.5992,31.6929,32.0296,31.8613
2019-04-19,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.5504,31.6361,31.9834,31.8098
2019-04-18,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.5379,31.6269,31.9642,31.7956
2019-04-17,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.5507,31.6385,31.9674,31.803
2019-06-14,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9445,31.0375,31.3752,31.2064
2019-06-13,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9742,31.0684,31.4117,31.2401
2019-06-12,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9947,31.083,31.423,31.253
2019-06-11,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.0662,31.156,31.501,31.3285
2019-06-10,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.0793,31.1688,31.5046,31.3367
2019-06-07,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.0748,31.1645,31.5059,31.3352
2019-06-06,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.1299,31.2228,31.571,31.3969
2019-06-05,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.1426,31.2321,31.5564,31.3943
2019-06-04,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.0887,31.182,31.5179,31.35
2019-05-31,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.4957,31.5882,31.9223,31.7553
2019-05-30,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.5412,31.628,31.9715,31.7998
2019-05-29,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.5806,31.6717,32.0117,31.8417
2019-05-28,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.5519,31.6425,31.9833,31.8129
2019-05-27,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.5111,31.6057,31.953,31.7794
2019-05-24,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.6408,31.728,32.0488,31.8884
2019-05-23,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.6963,31.7892,32.1377,31.9635
2019-05-22,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.7255,31.8132,32.1466,31.9799
2019-05-21,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.5924,31.687,32.0203,31.8537
2019-05-17,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.4427,31.537,31.8682,31.7026
2019-05-16,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.2875,31.382,31.7165,31.5493
2019-05-15,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.2903,31.381,31.703,31.542
2019-07-15,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.6433,30.7373,31.0756,30.9065
2019-07-12,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.5323,30.6237,30.9452,30.7845
2019-07-11,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.3619,30.454,30.7843,30.6192
2019-07-10,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.5824,30.6748,31.0133,30.8441
2019-07-09,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.5517,30.6447,30.9932,30.819
2019-07-08,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.5156,30.6088,30.953,30.7809
2019-07-05,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.4265,30.5157,30.8569,30.6863
2019-07-04,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.3478,30.4397,30.7783,30.609
2019-07-03,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.315,30.4031,30.7503,30.5767
2019-07-02,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.4501,30.5443,30.8897,30.717
